Data Year,Fuel Type,ZIP,Number of Vehicles
2022,Battery Electric (BEV),94573,30
2022,Battery Electric (BEV),94572,98
2022,Battery Electric (BEV),94571,131
2022,Battery Electric (BEV),94570,1
2022,Battery Electric (BEV),94569,4
2022,Battery Electric (BEV),94568,4556
2022,Battery Electric (BEV),94567,7
2022,Battery Electric (BEV),94566,2409
2022,Battery Electric (BEV),94565,1041
2022,Battery Electric (BEV),94564,334
2022,Battery Electric (BEV),94563,1600
2022,Battery Electric (BEV),94562,6
2022,Battery Electric (BEV),94561,646
2022,Battery Electric (BEV),94560,1918
2022,Battery Electric (BEV),94559,518
2022,Battery Electric (BEV),94558,1273
2022,Battery Electric (BEV),94556,790
2022,Battery Electric (BEV),94555,1943
2022,Battery Electric (BEV),94553,887
2022,Battery Electric (BEV),94552,810
2022,Battery Electric (BEV),94551,946
2022,Battery Electric (BEV),94550,1500
2022,Battery Electric (BEV),94549,1713
2022,Battery Electric (BEV),94548,4
2022,Battery Electric (BEV),94547,724
2022,Battery Electric (BEV),94546,1084
2022,Battery Electric (BEV),94545,723
2022,Battery Electric (BEV),94544,1258
2022,Battery Electric (BEV),94543,1
2022,Battery Electric (BEV),94542,651
2022,Battery Electric (BEV),94541,873
2022,Battery Electric (BEV),94540,3
2022,Battery Electric (BEV),94539,4416
2022,Battery Electric (BEV),94538,4325
2022,Battery Electric (BEV),94537,4
2022,Battery Electric (BEV),94536,2765
2022,Battery Electric (BEV),94535,35
2022,Battery Electric (BEV),94534,1133
2022,Battery Electric (BEV),94533,739
2022,Battery Electric (BEV),94531,716
2022,Battery Electric (BEV),94530,835
2022,Battery Electric (BEV),94528,77
2022,Battery Electric (BEV),94526,1663
2022,Battery Electric (BEV),94525,47
2022,Battery Electric (BEV),94524,1
2022,Battery Electric (BEV),94523,847
2022,Battery Electric (BEV),94522,2
2022,Battery Electric (BEV),94521,746
2022,Battery Electric (BEV),94520,304
2022,Battery Electric (BEV),94519,255
2022,Battery Electric (BEV),94518,452
2022,Battery Electric (BEV),94517,343
2022,Battery Electric (BEV),94516,9
2022,Battery Electric (BEV),94515,135
2022,Battery Electric (BEV),94514,7
2022,Battery Electric (BEV),94513,1715
2022,Battery Electric (BEV),94511,24
2022,Battery Electric (BEV),94510,661
2022,Battery Electric (BEV),94509,411
2022,Battery Electric (BEV),94508,40
2022,Battery Electric (BEV),94507,1043
2022,Battery Electric (BEV),94506,1858
2022,Battery Electric (BEV),94505,372
2022,Battery Electric (BEV),94503,530
2022,Battery Electric (BEV),94502,640
2022,Battery Electric (BEV),94501,1704
2022,Battery Electric (BEV),94404,1855
2022,Battery Electric (BEV),94403,1707
2022,Battery Electric (BEV),94402,1425
2022,Battery Electric (BEV),94401,670
2022,Battery Electric (BEV),94309,4
2022,Battery Electric (BEV),94306,1889
2022,Battery Electric (BEV),94305,263
2022,Battery Electric (BEV),94304,183
2022,Battery Electric (BEV),94303,1855
2022,Battery Electric (BEV),94302,8
2022,Battery Electric (BEV),94301,1458
2022,Battery Electric (BEV),94296,4
2022,Battery Electric (BEV),94232,3
2022,Battery Electric (BEV),94207,1
2022,Battery Electric (BEV),94188,6
2022,Battery Electric (BEV),94177,1
2022,Battery Electric (BEV),94172,1
2022,Battery Electric (BEV),94164,1
2022,Battery Electric (BEV),94159,1
2022,Battery Electric (BEV),94158,321
2022,Battery Electric (BEV),94147,3
2022,Battery Electric (BEV),94146,3
2022,Battery Electric (BEV),94143,1
2022,Battery Electric (BEV),94141,1
2022,Battery Electric (BEV),94140,1
2022,Battery Electric (BEV),94134,640
2022,Battery Electric (BEV),94133,370
2022,Battery Electric (BEV),94132,540
2022,Battery Electric (BEV),94131,1205
2022,Battery Electric (BEV),94130,28
2022,Battery Electric (BEV),94129,134
2022,Battery Electric (BEV),94128,2
2022,Battery Electric (BEV),94127,898
2022,Battery Electric (BEV),94126,3
2022,Battery Electric (BEV),94124,662
2022,Battery Electric (BEV),94123,726
2022,Battery Electric (BEV),94122,1286
2022,Battery Electric (BEV),94121,925
2022,Battery Electric (BEV),94119,3
2022,Battery Electric (BEV),94118,934
2022,Battery Electric (BEV),94117,914
2022,Battery Electric (BEV),94116,1199
2022,Battery Electric (BEV),94115,797
2022,Battery Electric (BEV),94114,1327
2022,Battery Electric (BEV),94112,1289
2022,Battery Electric (BEV),94111,126
2022,Battery Electric (BEV),94110,1413
2022,Battery Electric (BEV),94109,718
2022,Battery Electric (BEV),94108,130
2022,Battery Electric (BEV),94107,1525
2022,Battery Electric (BEV),94105,637
2022,Battery Electric (BEV),94104,94
2022,Battery Electric (BEV),94103,683
2022,Battery Electric (BEV),94102,343
2022,Battery Electric (BEV),94089,882
2022,Battery Electric (BEV),94088,17
2022,Battery Electric (BEV),94087,2995
2022,Battery Electric (BEV),94086,2014
2022,Battery Electric (BEV),94085,1014
2022,Battery Electric (BEV),94083,4
2022,Battery Electric (BEV),94080,6157
2022,Battery Electric (BEV),94074,4
2022,Battery Electric (BEV),94070,2057
2022,Battery Electric (BEV),94066,987
2022,Battery Electric (BEV),94065,848
2022,Battery Electric (BEV),94064,2
2022,Battery Electric (BEV),94063,708
2022,Battery Electric (BEV),94062,1956
2022,Battery Electric (BEV),94061,1165
2022,Battery Electric (BEV),94060,16
2022,Battery Electric (BEV),94044,1030
2022,Battery Electric (BEV),94043,1972
2022,Battery Electric (BEV),94042,7
2022,Battery Electric (BEV),94041,750
2022,Battery Electric (BEV),94040,1985
2022,Battery Electric (BEV),94039,3
2022,Battery Electric (BEV),94038,100
2022,Battery Electric (BEV),94037,128
2022,Battery Electric (BEV),94035,2
2022,Battery Electric (BEV),94030,1019
2022,Battery Electric (BEV),94028,780
2022,Battery Electric (BEV),94027,848
2022,Battery Electric (BEV),94026,17
2022,Battery Electric (BEV),94025,2933
2022,Battery Electric (BEV),94024,2461
2022,Battery Electric (BEV),94023,23
2022,Battery Electric (BEV),94022,2332
2022,Battery Electric (BEV),94021,3
2022,Battery Electric (BEV),94020,46
2022,Battery Electric (BEV),94019,528
2022,Battery Electric (BEV),94018,103
2022,Battery Electric (BEV),94017,2
2022,Battery Electric (BEV),94015,1102
2022,Battery Electric (BEV),94014,687
2022,Battery Electric (BEV),94011,9
2022,Battery Electric (BEV),94010,2757
2022,Battery Electric (BEV),94005,213
2022,Battery Electric (BEV),94002,1568
2022,Battery Electric (BEV),93962,11
2022,Battery Electric (BEV),93960,72
2022,Battery Electric (BEV),93955,264
2022,Battery Electric (BEV),93954,1
2022,Battery Electric (BEV),93953,216
2022,Battery Electric (BEV),93950,317
2022,Battery Electric (BEV),93944,4
2022,Battery Electric (BEV),93943,2
2022,Battery Electric (BEV),93942,15
2022,Battery Electric (BEV),93940,568
2022,Battery Electric (BEV),93933,401
2022,Battery Electric (BEV),93932,3
2022,Battery Electric (BEV),93930,49
2022,Battery Electric (BEV),93928,4
2022,Battery Electric (BEV),93927,38
2022,Battery Electric (BEV),93926,27
2022,Battery Electric (BEV),93925,5
2022,Battery Electric (BEV),93924,238
2022,Battery Electric (BEV),93923,556
2022,Battery Electric (BEV),93922,15
2022,Battery Electric (BEV),93921,104
2022,Battery Electric (BEV),93920,10
2022,Battery Electric (BEV),93915,1
2022,Battery Electric (BEV),93912,5
2022,Battery Electric (BEV),93908,306
2022,Battery Electric (BEV),93907,197
2022,Battery Electric (BEV),93906,297
2022,Battery Electric (BEV),93905,161
2022,Battery Electric (BEV),93901,193
2022,Battery Electric (BEV),93794,1
2022,Battery Electric (BEV),93791,1
2022,Battery Electric (BEV),93755,1
2022,Battery Electric (BEV),93737,111
2022,Battery Electric (BEV),93730,492
2022,Battery Electric (BEV),93729,9
2022,Battery Electric (BEV),93728,48
2022,Battery Electric (BEV),93727,556
2022,Battery Electric (BEV),93726,106
2022,Battery Electric (BEV),93725,81
2022,Battery Electric (BEV),93723,199
2022,Battery Electric (BEV),93722,537
2022,Battery Electric (BEV),93721,52
2022,Battery Electric (BEV),93720,655
2022,Battery Electric (BEV),93711,496
2022,Battery Electric (BEV),93710,126
2022,Battery Electric (BEV),93706,85
2022,Battery Electric (BEV),93705,86
2022,Battery Electric (BEV),93704,200
2022,Battery Electric (BEV),93703,31
2022,Battery Electric (BEV),93702,46
2022,Battery Electric (BEV),93701,17
2022,Battery Electric (BEV),93675,12
2022,Battery Electric (BEV),93668,2
2022,Battery Electric (BEV),93667,6
2022,Battery Electric (BEV),93666,1
2022,Battery Electric (BEV),93664,6
2022,Battery Electric (BEV),93662,80
2022,Battery Electric (BEV),93660,4
2022,Battery Electric (BEV),93657,161
2022,Battery Electric (BEV),93656,7
2022,Battery Electric (BEV),93654,94
2022,Battery Electric (BEV),93653,8
2022,Battery Electric (BEV),93651,11
2022,Battery Electric (BEV),93650,15
2022,Battery Electric (BEV),93648,18
2022,Battery Electric (BEV),93647,9
2022,Battery Electric (BEV),93646,11
2022,Battery Electric (BEV),93645,1
2022,Battery Electric (BEV),93644,43
2022,Battery Electric (BEV),93643,16
2022,Battery Electric (BEV),93641,1
2022,Battery Electric (BEV),93640,8
2022,Battery Electric (BEV),93639,2
2022,Battery Electric (BEV),93638,79
2022,Battery Electric (BEV),93637,153
2022,Battery Electric (BEV),93636,253
2022,Battery Electric (BEV),93635,253
2022,Battery Electric (BEV),93631,93
2022,Battery Electric (BEV),93630,60
2022,Battery Electric (BEV),93626,64
2022,Battery Electric (BEV),93625,73
2022,Battery Electric (BEV),93622,28
2022,Battery Electric (BEV),93621,4
2022,Battery Electric (BEV),93620,25
2022,Battery Electric (BEV),93619,1194
2022,Battery Electric (BEV),93618,62
2022,Battery Electric (BEV),93616,11
2022,Battery Electric (BEV),93615,4
2022,Battery Electric (BEV),93614,72
2022,Battery Electric (BEV),93613,6
2022,Battery Electric (BEV),93612,138
2022,Battery Electric (BEV),93611,523
2022,Battery Electric (BEV),93610,72
2022,Battery Electric (BEV),93609,22
2022,Battery Electric (BEV),93606,1
2022,Battery Electric (BEV),93605,3
2022,Battery Electric (BEV),93604,7
2022,Battery Electric (BEV),93603,1
2022,Battery Electric (BEV),93602,13
2022,Battery Electric (BEV),93601,9
2022,Battery Electric (BEV),93599,1
2022,Battery Electric (BEV),93591,18
2022,Battery Electric (BEV),93590,1
2022,Battery Electric (BEV),93584,2
2022,Battery Electric (BEV),93581,5
2022,Battery Electric (BEV),93563,1
2022,Battery Electric (BEV),93562,5
2022,Battery Electric (BEV),93561,212
2022,Battery Electric (BEV),93560,118
2022,Battery Electric (BEV),93556,1
2022,Battery Electric (BEV),93555,162
2022,Battery Electric (BEV),93553,15
2022,Battery Electric (BEV),93552,257
2022,Battery Electric (BEV),93551,876
2022,Battery Electric (BEV),93550,310
2022,Battery Electric (BEV),93549,2
2022,Battery Electric (BEV),93546,68
2022,Battery Electric (BEV),93545,12
2022,Battery Electric (BEV),93544,4
2022,Battery Electric (BEV),93543,39
2022,Battery Electric (BEV),93541,4
2022,Battery Electric (BEV),93539,2
2022,Battery Electric (BEV),93536,692
2022,Battery Electric (BEV),93535,310
2022,Battery Electric (BEV),93534,175
2022,Battery Electric (BEV),93532,33
2022,Battery Electric (BEV),93531,14
2022,Battery Electric (BEV),93529,5
2022,Battery Electric (BEV),93527,2
2022,Battery Electric (BEV),93526,8
2022,Battery Electric (BEV),93524,1
2022,Battery Electric (BEV),93523,23
2022,Battery Electric (BEV),93517,4
2022,Battery Electric (BEV),93516,5
2022,Battery Electric (BEV),93514,73
2022,Battery Electric (BEV),93513,3
2022,Battery Electric (BEV),93510,104
2022,Battery Electric (BEV),93505,45
2022,Battery Electric (BEV),93504,1
2022,Battery Electric (BEV),93502,2
2022,Battery Electric (BEV),93501,15
2022,Battery Electric (BEV),93483,1
2022,Battery Electric (BEV),93465,180
2022,Battery Electric (BEV),93464,1
2022,Battery Electric (BEV),93463,190
2022,Battery Electric (BEV),93461,5
2022,Battery Electric (BEV),93460,140
2022,Battery Electric (BEV),93458,119
2022,Battery Electric (BEV),93457,1
2022,Battery Electric (BEV),93456,5
2022,Battery Electric (BEV),93455,422
2022,Battery Electric (BEV),93454,162
2022,Battery Electric (BEV),93453,36
2022,Battery Electric (BEV),93452,4
2022,Battery Electric (BEV),93451,20
2022,Battery Electric (BEV),93450,1
2022,Battery Electric (BEV),93449,276
2022,Battery Electric (BEV),93448,1
2022,Battery Electric (BEV),93447,7
2022,Battery Electric (BEV),93446,416
2022,Battery Electric (BEV),93445,36
2022,Battery Electric (BEV),93444,397
2022,Battery Electric (BEV),93443,1
2022,Battery Electric (BEV),93442,158
2022,Battery Electric (BEV),93441,29
2022,Battery Electric (BEV),93440,20
2022,Battery Electric (BEV),93438,3
2022,Battery Electric (BEV),93437,36
2022,Battery Electric (BEV),93436,280
2022,Battery Electric (BEV),93434,26
2022,Battery Electric (BEV),93433,106
2022,Battery Electric (BEV),93432,15
2022,Battery Electric (BEV),93430,59
2022,Battery Electric (BEV),93428,125
2022,Battery Electric (BEV),93427,122
2022,Battery Electric (BEV),93426,4
2022,Battery Electric (BEV),93424,45
2022,Battery Electric (BEV),93423,5
2022,Battery Electric (BEV),93422,386
2022,Battery Electric (BEV),93421,8
2022,Battery Electric (BEV),93420,593
2022,Battery Electric (BEV),93412,3
2022,Battery Electric (BEV),93410,1
2022,Battery Electric (BEV),93408,4
2022,Battery Electric (BEV),93407,1
2022,Battery Electric (BEV),93406,6
2022,Battery Electric (BEV),93405,339
2022,Battery Electric (BEV),93403,1
2022,Battery Electric (BEV),93402,224
2022,Battery Electric (BEV),93401,849
2022,Battery Electric (BEV),93390,3
2022,Battery Electric (BEV),93389,1
2022,Battery Electric (BEV),93388,2
2022,Battery Electric (BEV),93386,1
2022,Battery Electric (BEV),93314,424
2022,Battery Electric (BEV),93313,392
2022,Battery Electric (BEV),93312,436
2022,Battery Electric (BEV),93311,808
2022,Battery Electric (BEV),93309,229
2022,Battery Electric (BEV),93308,172
2022,Battery Electric (BEV),93307,105
2022,Battery Electric (BEV),93306,323
2022,Battery Electric (BEV),93305,50
2022,Battery Electric (BEV),93304,77
2022,Battery Electric (BEV),93303,2
2022,Battery Electric (BEV),93301,60
2022,Battery Electric (BEV),93292,188
2022,Battery Electric (BEV),93291,457
2022,Battery Electric (BEV),93290,3
2022,Battery Electric (BEV),93287,1
2022,Battery Electric (BEV),93286,16
2022,Battery Electric (BEV),93285,3
2022,Battery Electric (BEV),93283,8
2022,Battery Electric (BEV),93280,47
2022,Battery Electric (BEV),93279,6
2022,Battery Electric (BEV),93277,242
2022,Battery Electric (BEV),93274,219
2022,Battery Electric (BEV),93272,9
2022,Battery Electric (BEV),93271,19
2022,Battery Electric (BEV),93270,7
2022,Battery Electric (BEV),93268,21
2022,Battery Electric (BEV),93267,6
2022,Battery Electric (BEV),93266,2
2022,Battery Electric (BEV),93265,24
2022,Battery Electric (BEV),93263,100
2022,Battery Electric (BEV),93258,1
2022,Battery Electric (BEV),93257,173
2022,Battery Electric (BEV),93256,4
2022,Battery Electric (BEV),93255,2
2022,Battery Electric (BEV),93254,1
2022,Battery Electric (BEV),93250,21
2022,Battery Electric (BEV),93249,1
2022,Battery Electric (BEV),93247,38
2022,Battery Electric (BEV),93246,1
2022,Battery Electric (BEV),93245,151
2022,Battery Electric (BEV),93244,1
2022,Battery Electric (BEV),93243,11
2022,Battery Electric (BEV),93242,4
2022,Battery Electric (BEV),93241,10
2022,Battery Electric (BEV),93240,20
2022,Battery Electric (BEV),93239,2
2022,Battery Electric (BEV),93238,6
2022,Battery Electric (BEV),93235,2
2022,Battery Electric (BEV),93234,3
2022,Battery Electric (BEV),93230,296
2022,Battery Electric (BEV),93227,1
2022,Battery Electric (BEV),93225,45
2022,Battery Electric (BEV),93224,1
2022,Battery Electric (BEV),93223,11
2022,Battery Electric (BEV),93222,26
2022,Battery Electric (BEV),93221,67
2022,Battery Electric (BEV),93220,1
2022,Battery Electric (BEV),93219,3
2022,Battery Electric (BEV),93218,2
2022,Battery Electric (BEV),93215,75
2022,Battery Electric (BEV),93212,15
2022,Battery Electric (BEV),93210,33
2022,Battery Electric (BEV),93206,4
2022,Battery Electric (BEV),93204,5
2022,Battery Electric (BEV),93203,24
2022,Battery Electric (BEV),93202,5
2022,Battery Electric (BEV),93190,1
2022,Battery Electric (BEV),93160,1
2022,Battery Electric (BEV),93150,4
2022,Battery Electric (BEV),93140,5
2022,Battery Electric (BEV),93130,2
2022,Battery Electric (BEV),93120,3
2022,Battery Electric (BEV),93118,1
2022,Battery Electric (BEV),93117,699
2022,Battery Electric (BEV),93116,5
2022,Battery Electric (BEV),93111,470
2022,Battery Electric (BEV),93110,502
2022,Battery Electric (BEV),93109,365
2022,Battery Electric (BEV),93108,721
2022,Battery Electric (BEV),93106,24
2022,Battery Electric (BEV),93105,774
2022,Battery Electric (BEV),93103,403
2022,Battery Electric (BEV),93102,5
2022,Battery Electric (BEV),93101,434
2022,Battery Electric (BEV),93067,20
2022,Battery Electric (BEV),93066,85
2022,Battery Electric (BEV),93065,1764
2022,Battery Electric (BEV),93063,1120
2022,Battery Electric (BEV),93062,5
2022,Battery Electric (BEV),93060,213
2022,Battery Electric (BEV),93044,2
2022,Battery Electric (BEV),93041,127
2022,Battery Electric (BEV),93040,9
2022,Battery Electric (BEV),93036,505
2022,Battery Electric (BEV),93035,478
